feature	fold_1_mean_abs_shap	fold_1_rank	fold_2_mean_abs_shap	fold_2_rank	fold_3_mean_abs_shap	fold_3_rank	fold_4_mean_abs_shap	fold_4_rank	fold_5_mean_abs_shap	fold_5_rank	mean_abs_shap_all	mean_rank_all
DNase_tss_skewness_rank	0.0008204890219273668	93.0	1.819366659347068e-05	263.0	0.0	285.0	0.00018807629667430838	306.0	9.78778540153997e-05	332.0	0.0002249273678421091	255.8
H3K27ac_promoter_body_delta	6.098511780697389e-05	337.0	0.0001645518105307273	161.0	0.0	285.0	0.00015223914705239156	334.0	0.00045349311121242655	167.0	0.00016625383732050386	256.8
DNase_gene_z_mean	0.00022859565105326051	223.0	3.268059535774951e-05	254.0	0.00010541442117535309	197.0	5.7193787865512576e-05	389.0	0.0003125082639232006	222.0	0.00014727854387501524	257.0
promoter_activity	0.00023092317221650967	221.0	0.0	279.0	0.0	285.0	0.00011999487800163849	352.0	0.0005023572756143236	151.0	0.00017065506516649435	257.6
H3K27ac_H3K9me3_interaction_rank	0.0002807585644390875	194.0	0.0	279.0	0.00021609206787989024	147.0	0.00023955345794002516	275.0	0.0	394.0	0.00014728081805180057	257.8
DNase_H3K9me3_interaction	0.0001507211664488446	269.0	0.0	279.0	0.0	285.0	0.0006565488278996967	130.0	0.00010321010981018678	327.0	0.00018209602083174562	258.0
DNase_tss_gradient_mean_rank	0.0001985690165269743	244.0	0.00015080778278625534	169.0	0.0	285.0	0.0004134247475908883	201.0	0.0	394.0	0.00015256030938082358	258.6
H3K4me1_gene_z_diff_rank	0.00015303300321191455	267.0	0.0	279.0	0.00010701698705109196	196.0	0.00029879428812442337	244.0	0.00011557669790367996	316.0	0.00013488419525822196	260.4
H3K4me1_gene_laplacian	0.00020179421759678194	242.0	0.0	279.0	0.0	285.0	0.00038067077524017707	215.0	0.00017730649689270785	284.0	0.00015195429794593338	261.0
H3K27ac_gene_z_min	3.381191947569287e-05	364.0	1.927401915512285e-05	262.0	8.448998306013736e-05	212.0	0.0002472869611732809	269.0	0.00036346331461282376	203.0	0.00014966523949541154	262.0
DNase_gene_entropy_rank	0.0003020884760104255	184.0	0.0	279.0	0.0	285.0	0.0004454073113962732	188.0	3.722752712675177e-05	377.0	0.0001569446629066901	262.6
DNase_H3K27me3_interaction_rank	1.6882625324400962e-05	371.0	0.0	279.0	0.0	285.0	0.00019284886760616304	300.0	0.0010261468233536872	79.0	0.00024717566325685024	262.8
H3K4me3_promoter_body_delta_rank	9.38863289354444e-05	310.0	0.00041624627166277203	97.0	0.0	285.0	0.00017675387580022692	316.0	0.00013658967432876164	306.0	0.000164695230145441	262.8
H3K27ac_gene_z_std_rank	2.833839417253306e-05	365.0	0.0005565111889816977	86.0	0.0	285.0	0.00045021407465668925	185.0	0.0	394.0	0.000207012731562184	263.0
H3K27me3_tss_laplacian_rank	0.0005068596816482069	132.0	0.0	279.0	0.0	285.0	0.00027510301096655293	255.0	5.244169569063101e-05	366.0	0.00016688087766107817	263.4
H3K4me1_gene_gradient_mean	0.00021992193253188015	229.0	0.0	279.0	2.8595006193518127e-05	269.0	0.00014419624184075172	341.0	0.0003672392113599386	201.0	0.0001519904783852177	263.8
H3K27ac_ratio_mean_rank	0.0006312673471207956	116.0	0.0	279.0	4.3832112842414825e-05	249.0	0.0002204720770959211	284.0	0.0	394.0	0.0001791143074118263	264.4
H3K27me3_tss_gradient_mean	7.204439416153608e-05	329.0	0.00015873963474129623	163.0	4.5398168372202765e-05	244.0	0.00033059444032268773	235.0	7.213685579127453e-05	354.0	0.00013578269867779946	265.0
H3K4me3_tss_entropy_rank	0.00011716942468735813	291.0	0.00012336650644032576	181.0	0.0	285.0	0.0001727139728346285	318.0	0.00023890489343103487	250.0	0.00013043095947866946	265.0
DNase_gene_kurtosis_rank	0.00019019486497302653	252.0	0.0	279.0	3.511404477527574e-05	261.0	6.627941544267438e-05	380.0	0.0004977950533679074	153.0	0.0001578766757117768	265.0
H3K27ac_tss_skewness_rank	0.0003310544474442182	172.0	0.00014716060158740247	170.0	7.336153497901723e-05	226.0	4.79780857202394e-05	394.0	5.58567999725936e-05	364.0	0.00013108229394069416	265.2
H3K4me1_tss_z_mean_rank	0.0003067944241567057	183.0	0.0	279.0	0.0	285.0	0.00044763727866272226	186.0	0.0	394.0	0.00015088634056388558	265.4
H3K27me3_gene_autocorr_rank	0.00014241406300147415	276.0	0.0	279.0	6.77882548573469e-05	227.0	0.0003070511996685317	242.0	0.0001265391985627595	308.0	0.00012875854321802246	266.4
H3K9me3_tss_z_min	0.0002835289272393654	192.0	0.0	279.0	0.0	285.0	0.00035409616835647956	230.0	8.35385519964557e-05	346.0	0.00014423272951846012	266.4
H3K27me3_tss_z_max	5.787681147930475e-05	342.0	6.92507576891548e-05	217.0	1.1227607106537622e-05	282.0	0.00042728670959154186	197.0	0.00016002988839209753	294.0	0.00014513435485172732	266.4
H3K27me3_promoter_body_delta	0.00013028936917796943	282.0	1.6508918017720068e-05	267.0	7.5058087453506836e-06	284.0	0.00014630177273961407	339.0	0.00044794541212680485	169.0	0.00014971025616149181	268.2
H3K27ac_gene_gradient_mean	0.00022654071343111527	225.0	0.00018977760002574876	153.0	0.0	285.0	0.00013220423614787173	347.0	0.00010134919524719413	331.0	0.00012997434897038597	268.2
H3K27me3_tss_skewness_rank	0.0001062316351025108	298.0	0.0	279.0	0.0	285.0	0.0007183301498286381	118.0	4.895732437427393e-05	369.0	0.00017470382186108457	269.8
H3K27me3_ratio_std_rank	4.4697693125548983e-05	353.0	0.0	279.0	0.0	285.0	0.0004965037327966589	171.0	0.00021277635891566365	263.0	0.00015079555696757428	270.2
H3K27ac_tss_z_std_rank	9.093110599938814e-05	313.0	1.952125970736743e-05	261.0	0.0	285.0	0.0007297162639309708	116.0	2.332529194785561e-05	384.0	0.0001726987843171164	271.8
H3K9me3_promoter_body_delta_rank	4.447490631808921e-05	354.0	0.0001014635107467247	193.0	5.1657762582835525e-05	239.0	0.00020774444002617386	288.0	0.00015471813349335494	297.0	0.00011201175063343565	274.2
H3K36me3_tss_skewness_rank	0.0	379.0	0.0	279.0	0.0	285.0	0.0004848965990830031	176.0	0.00023261571166879216	254.0	0.00014350246215035905	274.6
H3K9me3_tss_kurtosis_rank	7.08948069546988e-05	330.0	0.0	279.0	3.797491973062054e-05	254.0	0.00017428650030594964	317.0	0.00037799753317762903	196.0	0.0001322307520337796	275.2
H3K4me3_gene_autocorr_rank	0.00010697589274621865	297.0	0.0	279.0	6.24441946516988e-05	231.0	0.0002698917094835452	259.0	0.00011010294785680129	323.0	0.00010988294894765279	277.8
H3K27me3_tss_autocorr	9.371095688421766e-05	311.0	5.776641849826414e-05	223.0	0.0	285.0	0.00015327923769946293	331.0	0.0002597277950590492	242.0	0.00011289688162819879	278.4
H3K9me3_axis_sum	0.00010435962849373582	300.0	3.545866318549569e-05	249.0	8.597365856031046e-05	210.0	0.00016260006506335414	324.0	0.0001250935645547719	310.0	0.0001026971159715336	278.6
tss_length_rank	4.3155866616475036e-05	358.0	9.741990017592556e-05	196.0	0.0	285.0	0.00017044657993294982	319.0	0.0002840155887072504	235.0	0.00011900758708652017	278.6
H3K27ac_gene_z_max_rank	9.920738240987104e-05	304.0	0.0	279.0	0.000763637932536799	59.0	9.545459913586535e-05	363.0	0.0	394.0	0.0001916599828165071	279.8
H3K4me3_H3K4me1_interaction_rank	0.0	379.0	0.0	279.0	0.00018187816690402615	168.0	0.00018648916273585414	307.0	0.0002073038727544417	269.0	0.00011513424047886439	280.4
H3K4me1_axis_sum_rank	4.4255356936642666e-05	355.0	0.0	279.0	0.00019236589688492988	159.0	2.1527674734386835e-05	408.0	0.00035525846067658825	205.0	0.0001226814778465095	281.2
balance_H3K4_rank	0.0002125025743120175	238.0	0.0	279.0	0.0	285.0	0.000167808760423882	321.0	0.000176450118510917	285.0	0.0001113522906493633	281.6
H3K27me3_tss_kurtosis_rank	0.0	379.0	0.0	279.0	0.0002528535796799091	131.0	0.0002804951352464376	252.0	4.7767226493609836e-05	370.0	0.00011622318828399133	282.2
DNase_H3K27me3_interaction	7.502841912193577e-05	323.0	0.0	279.0	7.984486941738047e-05	219.0	0.00014273848343296814	342.0	0.00023357395490867294	253.0	0.00010623714537619146	283.2
H3K4me1_tss_gradient_mean_rank	0.00036252671027112545	164.0	8.253008594689768e-05	207.0	0.0	285.0	8.86302892846457e-05	367.0	0.0	394.0	0.00010673741710053378	283.4
H3K4me3_tss_laplacian_rank	0.0	379.0	0.0	279.0	0.0	285.0	0.0005974488797354432	140.0	9.740718423380269e-05	334.0	0.0001389712127938492	283.4
H3K4me1_promoter_body_delta_rank	0.0	379.0	0.0	279.0	0.0	285.0	0.00010254928811834895	361.0	0.000650212472080063	118.0	0.00015055235203968238	284.4
H3K36me3_tss_entropy_rank	0.0	379.0	0.0	279.0	0.00023381289855652104	140.0	0.00015252580656350469	333.0	0.00016055025673131112	292.0	0.00010937779237026736	284.6
H3K9me3_ratio_std_rank	0.0003162982166719208	180.0	0.0	279.0	0.0	285.0	0.00019951943351748179	294.0	2.1851589099557345e-05	387.0	0.00010753384785779198	285.0
H3K4me1_gene_z_mean_rank	0.0	379.0	0.0	279.0	0.0004459751279360922	96.0	9.947798594564018e-06	415.0	0.00022289040529905924	257.0	0.0001357626663659431	285.2
H3K4me1_gene_z_std_rank	0.0001321714119208135	280.0	7.963990713320079e-05	209.0	0.00021251390318567366	148.0	0.0	419.0	4.6693352205698656e-05	372.0	9.420371488907732e-05	285.6
H3K9me3_gene_z_diff_rank	0.0006592576732672865	114.0	0.0	279.0	0.0	285.0	0.00010885690497146267	357.0	0.0	394.0	0.00015362291564774983	285.8
H3K4me3_tss_gradient_mean_rank	0.0	379.0	0.0	279.0	0.0009870012148865057	51.0	0.0001509607137807447	336.0	2.2881776707982266e-05	386.0	0.0002321687410750465	286.2
H3K36me3_tss_z_max_rank	0.00012068437228076588	288.0	0.0	279.0	0.0002380468408342071	138.0	0.00014553780081886714	340.0	2.0448815684848077e-05	388.0	0.00010494356592373763	286.6
H3K27me3_gene_slope_rank	4.8714225777252276e-05	347.0	0.0	279.0	0.0	285.0	0.0003730798281359699	220.0	0.00014423831537163195	303.0	0.00011320647385697083	286.8
H3K9me3_tss_gradient_mean_rank	9.315137806785197e-06	378.0	0.0	279.0	1.7422053288703853e-05	276.0	0.00022018564172193584	285.0	0.00033043905248656346	216.0	0.00011547237706079766	286.8
balance_H3K27_rank	0.0001244616671969467	285.0	0.0	279.0	0.0003684193872929869	108.0	7.174707233702938e-05	376.0	0.0	394.0	0.00011292562536539259	288.4
H3K9me3_gene_kurtosis	0.0	379.0	5.6243477240966245e-05	226.0	0.0	285.0	0.00021494089046763626	286.0	0.00021155178946431915	266.0	9.654723143458433e-05	288.4
H3K9me3_gene_skewness	0.00019306957014161665	247.0	2.431075504213254e-05	259.0	0.0	285.0	0.00013967987564572005	343.0	0.0001241792971312458	311.0	9.624789959214301e-05	289.0
DNase_gene_slope_rank	0.00014376144146345076	274.0	0.0001956168103828598	148.0	0.0	285.0	9.28536297539231e-05	364.0	3.952366353924365e-05	376.0	9.435110902789547e-05	289.4
H3K4me3_gene_z_std_rank	4.873973038684117e-05	346.0	0.00029966620637322686	121.0	0.0	285.0	0.00016476270353073824	323.0	4.3363959581475983e-05	373.0	0.00011130651997445646	289.6
H3K4me1_tss_z_diff_rank	0.0	379.0	0.0	279.0	0.0	285.0	7.592509622211134e-05	372.0	0.0005714407793772062	133.0	0.0001294731751198635	289.6
DNase_tss_z_min	0.0	379.0	0.00013362141851320892	176.0	1.0891599788498254e-05	283.0	0.00010283018104156866	360.0	0.0002367704764666606	252.0	9.682273516198729e-05	290.0
H3K27me3_gene_z_diff	0.0	379.0	0.0	279.0	5.034065584902172e-05	241.0	0.0002610786163245665	261.0	0.0001604245967781057	293.0	9.436877379033879e-05	290.6
H3K4me3_tss_skewness_rank	4.762929899601542e-05	351.0	0.0005132568692953067	88.0	4.328885944104549e-05	250.0	7.373631058444137e-05	373.0	0.0	394.0	0.00013558226766336178	291.2
H3K9me3_tss_slope_rank	0.0	379.0	0.0	279.0	0.0	285.0	6.90669537487015e-05	379.0	0.0005691643105373832	136.0	0.00012764625285721694	291.6
DNase_ratio_mean_rank	0.00019888966531039296	243.0	0.0	279.0	0.0001942906817244979	157.0	6.025097324836475e-05	386.0	0.0	394.0	9.068626405665112e-05	291.8
H3K27me3_tss_entropy_rank	4.83761488137334e-05	349.0	2.4391906275798247e-05	258.0	0.0	285.0	0.00034868755465438343	231.0	9.62157275623351e-05	336.0	0.00010353426746125002	291.8
gene_length	0.00013813153710889143	279.0	0.0	279.0	0.00011476237296037364	192.0	0.00015576369865957275	330.0	3.212825073816348e-05	380.0	8.815717189340026e-05	292.0
H3K36me3_gene_autocorr_rank	0.0	379.0	0.0	279.0	0.0	285.0	0.0003984705164525869	206.0	0.00011585933876886454	315.0	0.0001028659710442903	292.8
H3K4me1_tss_z_min_rank	0.00011897458308178945	289.0	0.0	279.0	0.0	285.0	0.00012533052819622335	348.0	0.0002075572671144997	268.0	9.03724756785025e-05	293.8
H3K4me3_H3K36me3_interaction_rank	1.1800356989953256e-05	374.0	1.4804165707880117e-05	268.0	2.5768803527194453e-05	273.0	0.0001853729239913721	310.0	0.00025572717087487623	244.0	9.869468421825523e-05	293.8
H3K36me3_gene_z_max_rank	0.0001292260472274663	283.0	0.0	279.0	0.0	285.0	0.0	419.0	0.0003307700041627196	215.0	9.199921027803718e-05	296.2
H3K27me3_H3K9me3_interaction_rank	0.0001313267368572251	281.0	0.0	279.0	0.0	285.0	0.0	419.0	0.0003083859901265284	224.0	8.79425453967507e-05	297.6
H3K4me1_gene_kurtosis_rank	0.0	379.0	0.0	279.0	0.0	285.0	0.00051237196383811	164.0	2.8936169484947143e-05	382.0	0.00010826162666461142	297.8
H3K4me1_gene_skewness_rank	0.0	379.0	0.0	279.0	0.0	285.0	0.0005289657124439463	155.0	7.219730919039826e-06	393.0	0.00010723708867259724	298.2
H3K4me3_tss_z_min_rank	0.00015827229711936694	265.0	4.259370559152768e-05	235.0	5.8016731014248986e-05	235.0	4.005741316691877e-05	401.0	5.89827348818155e-05	360.0	7.158457635477559e-05	299.2
H3K4me1_tss_z_mean	0.00016592593802488987	262.0	1.1721552258477849e-05	275.0	3.5352387978673836e-05	259.0	6.448327994543216e-05	382.0	0.00010326610337085307	326.0	7.614985231566536e-05	300.8
H3K4me1_tss_autocorr_rank	0.0002277051318484586	224.0	0.0	279.0	0.0	285.0	0.00015137286807740622	335.0	1.8470707825034087e-05	389.0	7.950974155017978e-05	302.4
H3K36me3_tss_z_diff_rank	0.00011011465511095802	296.0	0.0	279.0	2.787827015958325e-05	271.0	6.133902500393161e-05	385.0	0.00018676197437072052	282.0	7.721878492903868e-05	302.6
H3K4me3_gene_laplacian_rank	0.0	379.0	0.0	279.0	0.0	285.0	0.00036520118614730244	224.0	7.360148819215124e-05	350.0	8.776053486789074e-05	303.4
H3K9me3_tss_z_mean_rank	0.0001943585025031831	245.0	0.0	279.0	0.0	285.0	0.0	419.0	0.00016728267690077574	290.0	7.232823588079176e-05	303.6
H3K27me3_tss_laplacian	0.0001870042897290074	254.0	0.0	279.0	0.0	285.0	5.775658061200887e-05	388.0	0.00011730811543864398	314.0	7.241379715593206e-05	304.0
H3K27ac_gene_gradient_mean_rank	0.0	379.0	0.0	279.0	0.0	285.0	0.0004417369524938985	189.0	0.0	394.0	8.83473904987797e-05	305.2
H3K4me1_tss_z_max_rank	0.00016648589783909104	261.0	0.0	279.0	0.0	285.0	4.036038831377364e-05	400.0	0.0001392039696920085	305.0	6.921005116897463e-05	306.0
H3K27ac_gene_skewness_rank	0.0002197245510736079	230.0	0.0	279.0	6.446977462263169e-05	229.0	3.758229848713158e-05	405.0	0.0	394.0	6.435532483667423e-05	307.4
H3K9me3_axis_sum_rank	1.0659102078022119e-05	377.0	0.0	279.0	4.6227669435480306e-05	243.0	0.0001896007392759562	305.0	9.186659549101382e-05	339.0	6.76708212560945e-05	308.6
repression_index_rank	6.924980074656863e-05	331.0	0.0	279.0	0.0	285.0	0.00018137923252470125	312.0	9.363217689065422e-05	338.0	6.885224203238483e-05	309.0
H3K36me3_tss_autocorr_rank	0.0	379.0	0.0	279.0	0.0	285.0	0.00015258591040804136	332.0	0.00019315152646123506	277.0	6.914748737385528e-05	310.4
H3K27ac_gene_entropy_rank	3.764683570058635e-05	362.0	0.0	279.0	0.0	285.0	6.968335505525934e-05	377.0	0.00024275790759885712	249.0	7.001761967094055e-05	310.4
H3K27ac_gene_laplacian_rank	0.00028988328897959926	188.0	0.0	279.0	0.0	285.0	1.6027104460526093e-05	412.0	0.0	394.0	6.118207868802507e-05	311.6
H3K4me1_tss_z_std_rank	7.291748709573407e-05	326.0	0.0	279.0	8.05477060243228e-05	217.0	5.9949053630357206e-05	387.0	7.248178843205232e-05	353.0	5.7179207036493285e-05	312.4
balance_H3K27	0.0	379.0	9.80073989129356e-05	195.0	0.0	285.0	6.583771287509743e-05	381.0	0.00010961166600944359	324.0	5.469135555949532e-05	312.8
H3K9me3_tss_skewness_rank	1.7365609334504224e-05	370.0	0.00015635578698369783	165.0	0.0	285.0	7.861054493217757e-05	371.0	3.509344971275094e-05	379.0	5.748507819262612e-05	314.0
H3K27me3_H3K36me3_interaction_rank	0.00010093442131829257	301.0	0.00010121144649363841	194.0	0.0	285.0	7.94707041342419e-06	417.0	4.154026299336403e-05	375.0	5.032664024374384e-05	314.4
DNase_gene_laplacian	0.0	379.0	0.0	279.0	8.200061191633661e-05	214.0	0.00011913108721973856	353.0	5.852679596833695e-05	361.0	5.1931699020882425e-05	317.2
H3K4me1_gene_slope_rank	1.089911472822089e-05	375.0	1.0948401815274229e-05	277.0	0.0	285.0	0.00019317611328560118	299.0	7.336358770967282e-05	352.0	5.767744350775382e-05	317.6
H3K36me3_H3K9me3_interaction_rank	0.0	379.0	1.8188802369135617e-05	264.0	0.0	285.0	8.863163507003466e-05	366.0	0.00015546223676717413	296.0	5.245653484126888e-05	318.0
H3K27ac_promoter_body_delta_rank	0.0	379.0	0.0	279.0	0.0	285.0	0.00015875376231955243	328.0	0.00011489345902614304	319.0	5.472944426913909e-05	318.0
H3K9me3_tss_z_mean	0.0	379.0	0.0	279.0	3.511712734950791e-05	260.0	0.00012207038535176377	350.0	0.00010189176778975821	329.0	5.1815856098205975e-05	319.4
H3K27me3_tss_z_std_rank	1.8654020931356106e-05	369.0	0.0	279.0	0.0	285.0	0.00017943423927570005	314.0	6.918311669102839e-05	356.0	5.345427537961691e-05	320.6
H3K27me3_tss_z_diff	0.0	379.0	0.0	279.0	3.796360927798501e-05	255.0	0.00012233958038381879	349.0	8.80770629800953e-05	344.0	4.9676050528379824e-05	321.2
H3K9me3_tss_z_std_rank	0.0	379.0	0.0	279.0	0.0	285.0	0.00019094569339321812	302.0	5.6697897064644636e-05	363.0	4.952871809157255e-05	321.6
DNase_tss_z_diff_rank	0.0	379.0	0.0	279.0	0.0	285.0	0.0002427409330520725	271.0	0.0	394.0	4.85481866104145e-05	321.6
H3K27me3_tss_gradient_mean_rank	0.0	379.0	0.0	279.0	0.00011964435078708475	189.0	0.0	419.0	8.859615501035151e-05	343.0	4.164810115948725e-05	321.8
H3K9me3_gene_skewness_rank	7.902595495343653e-05	322.0	0.0	279.0	0.0	285.0	0.00010067491131718466	362.0	5.7042820602198043e-05	362.0	4.734873737456385e-05	322.0
H3K4me1_gene_gradient_mean_rank	0.0	379.0	0.0	279.0	0.0	285.0	0.0002401010014495162	274.0	0.0	394.0	4.802020028990324e-05	322.2
H3K4me3_tss_z_std_rank	9.78134385002674e-05	307.0	1.2138560547016102e-05	273.0	0.0	285.0	1.2102190663533995e-05	414.0	9.787349936753494e-05	333.0	4.3985537815670484e-05	322.4
H3K9me3_gene_z_max_rank	0.00011788164039411739	290.0	0.0	279.0	0.0	285.0	0.0	419.0	8.895250358858359e-05	341.0	4.13668287965402e-05	322.8
H3K27me3_promoter_body_delta_rank	7.287885904358333e-05	327.0	0.0	279.0	0.0	285.0	8.962506220764974e-05	365.0	6.06091222186986e-05	359.0	4.462260869398633e-05	323.0
H3K36me3_axis_sum_rank	0.0	379.0	0.0	279.0	0.0	285.0	6.234320487618847e-05	384.0	0.00016485471292299338	291.0	4.543958355983637e-05	323.6
H3K36me3_gene_kurtosis_rank	8.71131648132692e-05	317.0	0.0	279.0	0.0	285.0	7.223700625932932e-05	375.0	5.5309278801013446e-05	365.0	4.293188997472239e-05	324.2
H3K36me3_gene_z_diff_rank	0.0	379.0	0.0	279.0	0.00019904043179770362	155.0	0.0	419.0	0.0	394.0	3.980808635954072e-05	325.2
DNase_gene_z_mean_rank	0.00014351314331060428	275.0	0.0	279.0	0.0	285.0	4.427628623602648e-05	397.0	0.0	394.0	3.755788590932615e-05	326.0
H3K9me3_ratio_mean_rank	0.0	379.0	0.0	279.0	4.439258227828172e-05	246.0	0.00010537417137461874	358.0	5.0296243353255015e-05	368.0	4.00125994012311e-05	326.0
H3K9me3_tss_z_diff_rank	0.0	379.0	0.00016856848116668786	158.0	0.0	285.0	0.0	419.0	0.0	394.0	3.371369623333757e-05	327.0
DNase_tss_z_min_rank	0.0	379.0	0.0	279.0	0.0	285.0	0.0001925998479026312	301.0	0.0	394.0	3.851996958052624e-05	327.6
H3K9me3_gene_z_min	0.0001408016829849705	277.0	0.0	279.0	0.0	285.0	2.1271966056393996e-05	410.0	0.0	394.0	3.2414729808272895e-05	329.0
H3K4me1_gene_entropy_rank	5.931600548421615e-05	341.0	0.0	279.0	3.193541340527155e-05	268.0	8.675583341927099e-05	369.0	0.0	394.0	3.5601450461751735e-05	330.2
DNase_gene_skewness_rank	4.738289659551563e-05	352.0	0.0	279.0	0.0	285.0	8.821212691043664e-05	368.0	5.2355064712094044e-05	367.0	3.759001764360927e-05	330.2
H3K9me3_gene_entropy_rank	2.2043416971756736e-05	367.0	4.521029531146787e-05	233.0	3.337477753975621e-05	266.0	5.5331988602799554e-05	391.0	0.0	394.0	3.1192095685156076e-05	330.2
H3K36me3_tss_z_std_rank	0.0	379.0	0.0	279.0	0.0	285.0	2.590497757513398e-05	407.0	0.0001484282477819739	301.0	3.486664507142157e-05	330.2
H3K27me3_tss_autocorr_rank	0.0	379.0	0.0	279.0	0.0	285.0	0.00011793045197436882	354.0	7.028550594011274e-05	355.0	3.764319158289631e-05	330.4
H3K4me1_gene_z_min	0.00010594006035150951	299.0	0.0	279.0	0.0	285.0	4.702472656948881e-05	395.0	0.0	394.0	3.059295738419966e-05	330.4
H3K4me1_gene_z_max_rank	0.0	379.0	0.0	279.0	0.00010954009598940085	195.0	3.74528560570202e-05	406.0	0.0	394.0	2.9398590409284212e-05	330.6
H3K4me1_tss_skewness_rank	0.0	379.0	0.0	279.0	0.0	285.0	0.00010521031455202628	359.0	6.822427910011389e-05	357.0	3.468691873042804e-05	331.8
H3K9me3_gene_kurtosis_rank	8.753530660099037e-05	315.0	0.0	279.0	0.0	285.0	5.1292352035131456e-05	393.0	1.4445673369792935e-05	391.0	3.065466640118295e-05	332.6
H3K27me3_tss_z_mean_rank	9.90922802289578e-05	305.0	0.0	279.0	0.0	285.0	0.0	419.0	3.6433473921440444e-05	378.0	2.710515083007965e-05	333.2
H3K27ac_gene_z_mean_rank	0.0	379.0	0.0	279.0	3.820564481523902e-05	252.0	0.0	419.0	8.908565848731562e-05	340.0	2.545826066051093e-05	333.8
DNase_gene_laplacian_rank	0.00011095847226709678	295.0	0.0	279.0	0.0	285.0	0.0	419.0	0.0	394.0	2.2191694453419356e-05	334.4
H3K4me3_gene_skewness_rank	0.0	379.0	0.0	279.0	0.0	285.0	4.263708723151654e-05	398.0	9.719771658079822e-05	335.0	2.796696076246295e-05	335.2
H3K27ac_tss_autocorr_rank	4.3181344161479926e-05	357.0	1.4251746706796767e-05	270.0	0.0	285.0	6.837086626852817e-06	418.0	7.762735513202705e-05	348.0	2.8379506525431313e-05	335.6
H3K9me3_tss_z_min_rank	0.0	379.0	0.0	279.0	8.64208272166823e-05	209.0	0.0	419.0	0.0	394.0	1.728416544333646e-05	336.0
H3K4me1_gene_laplacian_rank	0.0	379.0	0.0	279.0	0.0	285.0	0.00013224698795976796	346.0	0.0	394.0	2.6449397591953593e-05	336.6
H3K27ac_gene_z_diff_rank	5.968562112879279e-05	339.0	0.0	279.0	0.0	285.0	5.712409616617507e-05	390.0	0.0	394.0	2.3361943458993573e-05	337.4
H3K4me3_gene_kurtosis_rank	0.0	379.0	0.0	279.0	0.0	285.0	0.00012025763550121872	351.0	0.0	394.0	2.4051527100243743e-05	337.6
H3K36me3_tss_z_min	5.746841489368365e-05	343.0	0.0	279.0	0.0	285.0	5.1498859704971485e-05	392.0	0.0	394.0	2.179345491973103e-05	338.6
DNase_gene_gradient_mean_rank	7.947317404980818e-05	321.0	0.0	279.0	0.0	285.0	0.0	419.0	1.2069679350101748e-05	392.0	1.8308570679981984e-05	339.2
strand_is_plus_rank	0.0	379.0	0.0	279.0	0.0	285.0	8.659326498959861e-05	370.0	0.0	394.0	1.7318652997919723e-05	341.4
H3K36me3_tss_z_min_rank	4.8524837130906836e-05	348.0	0.0	279.0	0.0	285.0	3.953325926915469e-05	402.0	0.0	394.0	1.7611619280012305e-05	341.6
H3K27ac_tss_laplacian_rank	4.3869262545940205e-05	356.0	0.0	279.0	0.0	285.0	4.098102775970883e-05	399.0	0.0	394.0	1.697005806112981e-05	342.6
H3K27ac_tss_z_min_rank	0.0	379.0	0.0	279.0	0.0	285.0	6.96389442325623e-05	378.0	0.0	394.0	1.3927788846512459e-05	343.0
promoter_entropy_rank	3.5181819948693246e-05	363.0	0.0	279.0	0.0	285.0	0.0	419.0	4.6906056265983674e-05	371.0	1.6417575242935383e-05	343.4
promoter_activity_rank	0.0	379.0	3.5621453341265714e-05	246.0	0.0	285.0	0.0	419.0	0.0	394.0	7.124290668253143e-06	344.6
H3K9me3_tss_z_max_rank	0.0	379.0	0.0	279.0	0.0	285.0	2.1346000237744254e-05	409.0	4.22010663829196e-05	374.0	1.2709413324132771e-05	345.2
H3K27ac_gene_kurtosis_rank	1.9789811575119306e-05	368.0	0.0	279.0	0.0	285.0	0.0	419.0	3.143762931121549e-05	381.0	1.024548817726696e-05	346.4
H3K36me3_gene_entropy_rank	0.0	379.0	3.116371328832572e-05	255.0	0.0	285.0	0.0	419.0	0.0	394.0	6.232742657665144e-06	346.4
DNase_gene_z_diff_rank	3.85058347886283e-05	360.0	0.0	279.0	0.0	285.0	0.0	419.0	0.0	394.0	7.70116695772566e-06	347.4
DNase_gene_z_max_rank	0.0	379.0	0.0	279.0	0.0	285.0	3.868827270412192e-05	404.0	0.0	394.0	7.737654540824384e-06	348.2
promoter_variability_rank	2.6504253440395693e-05	366.0	0.0	279.0	0.0	285.0	0.0	419.0	0.0	394.0	5.3008506880791385e-06	348.6
H3K9me3_gene_autocorr_rank	0.0	379.0	0.0	279.0	0.0	285.0	1.7263560116742115e-05	411.0	1.7004942549923973e-05	390.0	6.853700533333218e-06	348.8
H3K9me3_gene_z_min_rank	0.0	379.0	0.0	279.0	0.0	285.0	0.0	419.0	2.320248886823171e-05	385.0	4.640497773646342e-06	349.4
DNase_gene_z_min	0.0	379.0	0.0	279.0	0.0	285.0	1.560490863546748e-05	413.0	0.0	394.0	3.120981727093496e-06	350.0
H3K27ac_gene_z_min_rank	0.0	379.0	0.0	279.0	0.0	285.0	9.082378711589658e-06	416.0	0.0	394.0	1.8164757423179315e-06	350.6
H3K4me3_tss_z_diff_rank	0.0	379.0	0.0	279.0	0.0	285.0	0.0	419.0	0.0	394.0	0.0	351.2
