feature	fold_1_mean_abs_shap	fold_1_rank	fold_2_mean_abs_shap	fold_2_rank	fold_3_mean_abs_shap	fold_3_rank	fold_4_mean_abs_shap	fold_4_rank	fold_5_mean_abs_shap	fold_5_rank	mean_abs_shap_all	mean_rank_all
H3K9me3_tss_skewness_rank	9.393145025282242e-05	260.0	0.0	228.0	5.6474330062928576e-05	192.0	2.6449302499053964e-05	247.0	0.0	256.0	3.5371016562960995e-05	236.6
H3K9me3_tss_slope_rank	5.682995884244174e-05	277.0	4.775095128175758e-05	196.0	0.0	227.0	0.0	265.0	5.726653803018134e-05	221.0	3.236948963087613e-05	237.2
H3K9me3_gene_skewness_rank	0.0001544064810029419	241.0	0.0	228.0	0.0	227.0	2.8365620985817354e-05	245.0	1.933421384452464e-05	249.0	4.042126316665678e-05	238.0
H3K27ac_tss_z_min_rank	2.41216252350277e-05	296.0	9.774962596952363e-06	227.0	0.0	227.0	4.186366046937466e-05	233.0	6.644505010065108e-05	211.0	2.8441059680401162e-05	238.8
DNase_ratio_mean_rank	0.00019296856202151427	219.0	0.0	228.0	0.0	227.0	0.0	265.0	0.0	256.0	3.8593712404302855e-05	239.0
repression_index_rank	8.909647484463173e-05	263.0	0.0	228.0	6.083104000893292e-05	187.0	0.0	265.0	0.0	256.0	2.998550297071293e-05	239.8
H3K4me1_gene_z_std_rank	0.0	305.0	0.0	228.0	0.00013418555768086738	147.0	0.0	265.0	0.0	256.0	2.6837111536173476e-05	240.2
H3K27ac_gene_slope_rank	3.5783659600960297e-05	287.0	2.178447264960203e-05	218.0	0.0	227.0	0.0	265.0	6.928052710672514e-05	208.0	2.536973187145749e-05	241.0
H3K36me3_tss_z_min	0.0	305.0	0.0	228.0	0.0	227.0	8.039715207931007e-05	200.0	0.0	256.0	1.6079430415862012e-05	243.2
H3K27me3_tss_autocorr_rank	5.155747920172785e-05	280.0	0.0	228.0	0.0	227.0	4.670307648524904e-05	225.0	0.0	256.0	1.9652111137395376e-05	243.2
H3K36me3_axis_sum_rank	0.0	305.0	0.0	228.0	5.853505531875562e-05	188.0	3.228250209404296e-05	241.0	0.0	256.0	1.8163511482559715e-05	243.6
H3K4me1_gene_skewness_rank	0.0001269579032092168	249.0	0.0	228.0	0.0	227.0	0.0	265.0	0.0	256.0	2.539158064184336e-05	245.0
H3K36me3_tss_autocorr_rank	0.00010792791228342651	257.0	0.0	228.0	0.0	227.0	0.0	265.0	0.0	256.0	2.15855824566853e-05	246.6
H3K4me1_tss_z_std_rank	4.303580058619024e-05	282.0	0.0	228.0	4.15641538211789e-05	202.0	0.0	265.0	0.0	256.0	1.691999088147383e-05	246.6
DNase_gene_z_mean_rank	8.484037556790745e-06	304.0	6.322807730278444e-05	183.0	0.0	227.0	0.0	265.0	0.0	256.0	1.4342422971915037e-05	247.0
H3K9me3_tss_z_max_rank	9.095517615780191e-05	262.0	0.0	228.0	0.0	227.0	0.0	265.0	0.0	256.0	1.819103523156038e-05	247.6
H3K36me3_tss_z_min_rank	0.0	305.0	0.0	228.0	0.0	227.0	0.0	265.0	6.266557672966691e-05	215.0	1.2533115345933382e-05	248.0
H3K9me3_gene_z_max_rank	8.576799395081078e-05	265.0	0.0	228.0	0.0	227.0	0.0	265.0	0.0	256.0	1.7153598790162158e-05	248.2
DNase_gene_z_min	8.01844260071472e-05	269.0	0.0	228.0	0.0	227.0	1.1086217138108626e-05	262.0	0.0	256.0	1.8254128629051165e-05	248.4
H3K27ac_gene_kurtosis_rank	1.2319775608580535e-05	302.0	0.0	228.0	0.0	227.0	4.4647360111628174e-05	230.0	0.0	256.0	1.1393427144041743e-05	248.6
H3K36me3_tss_kurtosis_rank	8.019519704102336e-05	268.0	0.0	228.0	0.0	227.0	0.0	265.0	0.0	256.0	1.6039039408204673e-05	248.8
H3K9me3_tss_z_std_rank	0.0	305.0	0.0	228.0	0.0	227.0	9.832176334746318e-06	263.0	4.134721364255564e-05	233.0	1.0235877995460392e-05	251.2
H3K9me3_tss_z_mean_rank	4.878449845556653e-05	281.0	0.0	228.0	0.0	227.0	0.0	265.0	0.0	256.0	9.756899691113306e-06	251.4
H3K27ac_gene_z_min_rank	0.0	305.0	0.0	228.0	1.183128385321469e-05	225.0	2.6461568494473975e-05	246.0	0.0	256.0	7.658570469537733e-06	252.0
DNase_tss_kurtosis_rank	2.3920512458265453e-05	297.0	0.0	228.0	0.0	227.0	0.0	265.0	2.5315578352209112e-05	244.0	9.847218162094913e-06	252.2
H3K4me3_gene_z_min	4.225121800390703e-05	285.0	0.0	228.0	0.0	227.0	0.0	265.0	0.0	256.0	8.450243600781406e-06	252.2
H3K27ac_promoter_body_delta_rank	1.549692055969136e-05	299.0	2.3443266663444763e-05	216.0	0.0	227.0	0.0	265.0	0.0	256.0	7.788037444627225e-06	252.6
DNase_gene_kurtosis_rank	0.0	305.0	0.0	228.0	0.0	227.0	0.0	265.0	2.5086890910091153e-05	245.0	5.017378182018231e-06	254.0
H3K27me3_gene_z_min	0.0	305.0	0.0	228.0	0.0	227.0	0.0	265.0	0.0	256.0	0.0	256.2
H3K36me3_gene_z_min_rank	0.0	305.0	0.0	228.0	0.0	227.0	0.0	265.0	0.0	256.0	0.0	256.2
H3K36me3_gene_z_min	0.0	305.0	0.0	228.0	0.0	227.0	0.0	265.0	0.0	256.0	0.0	256.2
DNase_gene_z_min_rank	0.0	305.0	0.0	228.0	0.0	227.0	0.0	265.0	0.0	256.0	0.0	256.2
H3K27me3_tss_z_min	0.0	305.0	0.0	228.0	0.0	227.0	0.0	265.0	0.0	256.0	0.0	256.2
H3K4me1_gene_z_min_rank	0.0	305.0	0.0	228.0	0.0	227.0	0.0	265.0	0.0	256.0	0.0	256.2
H3K27me3_tss_z_min_rank	0.0	305.0	0.0	228.0	0.0	227.0	0.0	265.0	0.0	256.0	0.0	256.2
H3K9me3_gene_z_min	0.0	305.0	0.0	228.0	0.0	227.0	0.0	265.0	0.0	256.0	0.0	256.2
H3K9me3_gene_z_min_rank	0.0	305.0	0.0	228.0	0.0	227.0	0.0	265.0	0.0	256.0	0.0	256.2
H3K4me3_gene_z_min_rank	0.0	305.0	0.0	228.0	0.0	227.0	0.0	265.0	0.0	256.0	0.0	256.2
DNase_tss_z_min_rank	0.0	305.0	0.0	228.0	0.0	227.0	0.0	265.0	0.0	256.0	0.0	256.2
H3K36me3_tss_entropy_rank	0.0	305.0	0.0	228.0	0.0	227.0	0.0	265.0	0.0	256.0	0.0	256.2
H3K4me3_gene_kurtosis_rank	0.0	305.0	0.0	228.0	0.0	227.0	0.0	265.0	0.0	256.0	0.0	256.2
